song,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
On the Nature of Daylight,Max Richter & Louisa Fuller & Natalia Bonner,66,0.065,0.341,10,-12.743,0,0.0482,0.154,0.854,0.109,0.0334,65.38,audio_features,56oReVXIfUO9xkX7pHmEU0,spotify:track:56oReVXIfUO9xkX7pHmEU0,https://api.spotify.com/v1/tracks/56oReVXIfUO9xkX7pHmEU0,https://api.spotify.com/v1/audio-analysis/56oReVXIfUO9xkX7pHmEU0,371747,4
"St. Matthew Passion, BWV 244 / Part Two: ""Erbarme dich""",Johann Sebastian Bach & Anne Sofie von Otter & Chicago Symphony Orchestra,45,0.24,0.0648,4,-25.208,0,0.0426,0.935,0.0272,0.258,0.0771,95.286,audio_features,58Q96yWnuBqlKEGd2vGyAg,spotify:track:58Q96yWnuBqlKEGd2vGyAg,https://api.spotify.com/v1/tracks/58Q96yWnuBqlKEGd2vGyAg,https://api.spotify.com/v1/audio-analysis/58Q96yWnuBqlKEGd2vGyAg,423107,3
"Hungarian Dance No. 5 in G Minor, WoO 1, No. 5",Johannes Brahms & Budapest Festival Orchestra & Iván Fischer,51,0.349,0.0503,6,-18.668,0,0.038,0.903,0.153,0.228,0.295,107.272,audio_features,2cFsO1qC65joLn2GzRViBI,spotify:track:2cFsO1qC65joLn2GzRViBI,https://api.spotify.com/v1/tracks/2cFsO1qC65joLn2GzRViBI,https://api.spotify.com/v1/audio-analysis/2cFsO1qC65joLn2GzRViBI,150507,3
"Cello Concerto No.1, Op.107: 1. Allegretto",Dmitri Shostakovich & Heinrich Schiff & Bavarian Radio Symphony Orchestra,45,0.463,0.162,7,-24.484,0,0.045,0.963,0.825,0.0943,0.374,125.514,audio_features,4CD6Jf096kKD8F0eHK8yCw,spotify:track:4CD6Jf096kKD8F0eHK8yCw,https://api.spotify.com/v1/tracks/4CD6Jf096kKD8F0eHK8yCw,https://api.spotify.com/v1/audio-analysis/4CD6Jf096kKD8F0eHK8yCw,359667,4
"Goldberg Variations, BWV 988: Aria da capo - 1981 Version",Johann Sebastian Bach & Glenn Gould,45,0.436,0.00518,7,-36.593,1,0.067,0.995,0.932,0.0788,0.275,135.286,audio_features,1aTpzY2ggWHhPi8p2f56u1,spotify:track:1aTpzY2ggWHhPi8p2f56u1,https://api.spotify.com/v1/tracks/1aTpzY2ggWHhPi8p2f56u1,https://api.spotify.com/v1/audio-analysis/1aTpzY2ggWHhPi8p2f56u1,224133,5
"Cello Concerto In B Minor, Op. 104, B. 191: I. Allegro",Antonín Dvořák & Mstislav Rostropovich & Berliner Philharmoniker,46,0.231,0.132,2,-20.277,1,0.0442,0.963,0.671,0.135,0.0557,121.238,audio_features,0nE5LAhlotmOrADLNeU5n9,spotify:track:0nE5LAhlotmOrADLNeU5n9,https://api.spotify.com/v1/tracks/0nE5LAhlotmOrADLNeU5n9,https://api.spotify.com/v1/audio-analysis/0nE5LAhlotmOrADLNeU5n9,942000,4
Piazzolla: Libertango,Alison Balsom,46,0.367,0.316,9,-14.49,0,0.0429,0.927,0.779,0.113,0.242,149.089,audio_features,0mcgXc8P5GyGtP9aY7zir6,spotify:track:0mcgXc8P5GyGtP9aY7zir6,https://api.spotify.com/v1/tracks/0mcgXc8P5GyGtP9aY7zir6,https://api.spotify.com/v1/audio-analysis/0mcgXc8P5GyGtP9aY7zir6,273562,4
Symphony No. 3 in C Minor: II. Andante ma non troppo,Florence Beatrice Price & Philadelphia Orchestra & Yannick Nézet-Séguin,44,0.096,0.0325,8,-24.978,1,0.0416,0.977,0.852,0.0738,0.035,87.85,audio_features,5Wj90oTRAxvTUivep2HlUu,spotify:track:5Wj90oTRAxvTUivep2HlUu,https://api.spotify.com/v1/tracks/5Wj90oTRAxvTUivep2HlUu,https://api.spotify.com/v1/audio-analysis/5Wj90oTRAxvTUivep2HlUu,572520,4
"Mephisto Waltz No. 1, S. 514",Franz Liszt & Khatia Buniatishvili,47,0.356,0.152,4,-20.155,1,0.0406,0.981,0.903,0.0807,0.04,132.413,audio_features,1dFVnX4mJTnWubAPE8S3OR,spotify:track:1dFVnX4mJTnWubAPE8S3OR,https://api.spotify.com/v1/tracks/1dFVnX4mJTnWubAPE8S3OR,https://api.spotify.com/v1/audio-analysis/1dFVnX4mJTnWubAPE8S3OR,662600,4
"Symphony No. 9 in E Minor, Op. 95 ""From the New World"": II. Largo - Live",Antonín Dvořák & London Symphony Orchestra & Sir Colin Davis,45,0.154,0.00261,1,-36.267,1,0.0419,0.89,0.763,0.125,0.0366,83.549,audio_features,3jLcwFns5S9OYQojN8XAkJ,spotify:track:3jLcwFns5S9OYQojN8XAkJ,https://api.spotify.com/v1/tracks/3jLcwFns5S9OYQojN8XAkJ,https://api.spotify.com/v1/audio-analysis/3jLcwFns5S9OYQojN8XAkJ,775307,4
Merry Christmas Mr. Lawrence (Arr. Metcalfe),Jess Gillam & Oscar Holch & Rowena Calvert,48,0.339,0.0592,10,-17.647,0,0.0373,0.984,0.863,0.12,0.198,105.908,audio_features,6aHZQ2a2ZgBDLZsx1usftw,spotify:track:6aHZQ2a2ZgBDLZsx1usftw,https://api.spotify.com/v1/tracks/6aHZQ2a2ZgBDLZsx1usftw,https://api.spotify.com/v1/audio-analysis/6aHZQ2a2ZgBDLZsx1usftw,277148,4
"Tsar Saltan, Op. 57: Flight of the Bumblebee",André Previn,45,0.458,0.11,9,-22.234,0,0.0309,0.977,0.903,0.359,0.481,83.43,audio_features,4fDodwdZ1LBDL2I2WCnUMY,spotify:track:4fDodwdZ1LBDL2I2WCnUMY,https://api.spotify.com/v1/tracks/4fDodwdZ1LBDL2I2WCnUMY,https://api.spotify.com/v1/audio-analysis/4fDodwdZ1LBDL2I2WCnUMY,84267,4
"Symphony No. 5 in E-Flat Major, Op. 82: 3. Allegro molto",Jean Sibelius & Boston Symphony Orchestra & Sir Colin Davis,49,0.162,0.139,8,-20.694,1,0.0386,0.865,0.918,0.216,0.0903,94.009,audio_features,2s7oaW721ExcKoyxzDWD1D,spotify:track:2s7oaW721ExcKoyxzDWD1D,https://api.spotify.com/v1/tracks/2s7oaW721ExcKoyxzDWD1D,https://api.spotify.com/v1/audio-analysis/2s7oaW721ExcKoyxzDWD1D,481600,3
"String Sextet in D Minor, Op. 70, ""Souvenir de Florence"": I. Allegro con spirito",Pyotr Ilyich Tchaikovsky & Jan Vogler,48,0.352,0.235,2,-16.235,1,0.0398,0.894,0.675,0.396,0.329,109.16,audio_features,72jIJDADnBLJKXV2yxv5N0,spotify:track:72jIJDADnBLJKXV2yxv5N0,https://api.spotify.com/v1/tracks/72jIJDADnBLJKXV2yxv5N0,https://api.spotify.com/v1/audio-analysis/72jIJDADnBLJKXV2yxv5N0,626240,1
"Sonata for 2 Pianos in D Major, K. 448/375a: I. Allegro con spirito",Wolfgang Amadeus Mozart & Ingrid Haebler & Ludwig Hoffmann,50,0.377,0.173,9,-21.377,1,0.0328,0.991,0.909,0.105,0.557,132.335,audio_features,6qbs8UqvEdYEedxTXGHtTF,spotify:track:6qbs8UqvEdYEedxTXGHtTF,https://api.spotify.com/v1/tracks/6qbs8UqvEdYEedxTXGHtTF,https://api.spotify.com/v1/audio-analysis/6qbs8UqvEdYEedxTXGHtTF,503000,4
Hummel: Trumpet Concerto In E Flat - Iii Rondo,Johann Nepomuk Hummel & Tine Thing Helseth,46,0.496,0.249,3,-18.131,1,0.0411,0.98,0.934,0.12,0.719,144.239,audio_features,246ntJR3A2s7B5E40FTCLf,spotify:track:246ntJR3A2s7B5E40FTCLf,https://api.spotify.com/v1/tracks/246ntJR3A2s7B5E40FTCLf,https://api.spotify.com/v1/audio-analysis/246ntJR3A2s7B5E40FTCLf,224640,4
"Widmung, Op. 25 No. 1",Robert Schumann & Martin James Bartlett,51,0.243,0.0325,8,-23.379,1,0.0454,0.992,0.879,0.108,0.0404,74.26,audio_features,2ml2xRwuFLv7NtDPzyssfL,spotify:track:2ml2xRwuFLv7NtDPzyssfL,https://api.spotify.com/v1/tracks/2ml2xRwuFLv7NtDPzyssfL,https://api.spotify.com/v1/audio-analysis/2ml2xRwuFLv7NtDPzyssfL,237960,3
"Serenade for Strings in E Major, Op. 22, B. 52: II. Tempo di valse",Antonín Dvořák & Prague Chamber Orchestra & Petr Skvor,61,0,0.0842,9,-19.397,1,0,0.755,0.889,0.262,0,0,audio_features,3sAYxq1986j3ydqLv6jwUJ,spotify:track:3sAYxq1986j3ydqLv6jwUJ,https://api.spotify.com/v1/tracks/3sAYxq1986j3ydqLv6jwUJ,https://api.spotify.com/v1/audio-analysis/3sAYxq1986j3ydqLv6jwUJ,432533,0
"Delius: 2 Pieces for Small Orchestra: No. 1, On Hearing the First Cuckoo in Spring",Frederick Delius & Vernon Handley & London Philharmonic Orchestra,55,0.0716,0.0408,7,-28.284,1,0.0399,0.851,0.901,0.0844,0.0377,77.047,audio_features,2dEbRirkEtImY7HdYxrgRS,spotify:track:2dEbRirkEtImY7HdYxrgRS,https://api.spotify.com/v1/tracks/2dEbRirkEtImY7HdYxrgRS,https://api.spotify.com/v1/audio-analysis/2dEbRirkEtImY7HdYxrgRS,349760,4
"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": I. Awakening of Cheerful Feelings Upon Arrival in the Country: Allegro ma non troppo",Ludwig van Beethoven & Bavarian Radio Symphony Orchestra & Mariss Jansons,45,0.302,0.0355,0,-24.074,1,0.0363,0.932,0.304,0.043,0.186,115.104,audio_features,408VC5UfnAh3Uhl0RQpbkA,spotify:track:408VC5UfnAh3Uhl0RQpbkA,https://api.spotify.com/v1/tracks/408VC5UfnAh3Uhl0RQpbkA,https://api.spotify.com/v1/audio-analysis/408VC5UfnAh3Uhl0RQpbkA,716933,4
"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",Frédéric Chopin & Vladimir Ashkenazy,48,0.411,0.0487,10,-25.68,1,0.0383,0.985,0.918,0.0944,0.101,128.859,audio_features,2TB6PQkgnw9rrFRK4VOOrC,spotify:track:2TB6PQkgnw9rrFRK4VOOrC,https://api.spotify.com/v1/tracks/2TB6PQkgnw9rrFRK4VOOrC,https://api.spotify.com/v1/audio-analysis/2TB6PQkgnw9rrFRK4VOOrC,248933,1
"Violin Concerto in E Minor, Op. 64, MWV O 14: 1. Allegro molto appassionato",Felix Mendelssohn & Kyung Wha Chung & Orchestre Symphonique de Montréal,48,0.287,0.145,4,-19.665,0,0.0406,0.919,0.144,0.0987,0.167,101.679,audio_features,4Ivo07fh9EyPtPinrxXlC4,spotify:track:4Ivo07fh9EyPtPinrxXlC4,https://api.spotify.com/v1/tracks/4Ivo07fh9EyPtPinrxXlC4,https://api.spotify.com/v1/audio-analysis/4Ivo07fh9EyPtPinrxXlC4,727787,4
"Clarinet Concerto in A Major, K. 622: 2. Adagio",Wolfgang Amadeus Mozart & Sir Thomas Beecham & Royal Philharmonic Orchestra,40,0.0679,0.0236,2,-25.717,1,0.0447,0.98,0.758,0.07,0.0397,72.708,audio_features,5xy3Uab6bTfP08D0rhBmfL,spotify:track:5xy3Uab6bTfP08D0rhBmfL,https://api.spotify.com/v1/tracks/5xy3Uab6bTfP08D0rhBmfL,https://api.spotify.com/v1/audio-analysis/5xy3Uab6bTfP08D0rhBmfL,532945,3
"Respighi: Pini di Roma, P. 141: III. I pini del Gianicolo",Ottorino Respighi & Orchestra dell'Accademia Nazionale di Santa Cecilia & Antonio Pappano,48,0.0754,0.0102,4,-35.69,1,0.0464,0.901,0.106,0.0817,0.0331,81.324,audio_features,5CfxpBCYwfB17MMgARumHl,spotify:track:5CfxpBCYwfB17MMgARumHl,https://api.spotify.com/v1/tracks/5CfxpBCYwfB17MMgARumHl,https://api.spotify.com/v1/audio-analysis/5CfxpBCYwfB17MMgARumHl,462162,4
"The Nutcracker, Op. 71, TH.14 / Act 2: No. 12b Coffee (Arabian Dance)",Pyotr Ilyich Tchaikovsky & Mariinsky Orchestra & Valery Gergiev,46,0.156,0.00709,7,-34.153,0,0.0382,0.941,0.799,0.0986,0.041,97.925,audio_features,0AyNC0zlef2QbJ01Xfq8Wf,spotify:track:0AyNC0zlef2QbJ01Xfq8Wf,https://api.spotify.com/v1/tracks/0AyNC0zlef2QbJ01Xfq8Wf,https://api.spotify.com/v1/audio-analysis/0AyNC0zlef2QbJ01Xfq8Wf,191160,3
"Violin Concerto No. 1 in G minor, Op. 26: 1. Vorspiel (Allegro moderato)",Max Bruch & Julia Fischer & Tonhalle-Orchester Zürich,38,0.169,0.0974,3,-21.414,1,0.042,0.864,0.632,0.087,0.0524,170.379,audio_features,2kWBaubfvDNKmrHjWMhllH,spotify:track:2kWBaubfvDNKmrHjWMhllH,https://api.spotify.com/v1/tracks/2kWBaubfvDNKmrHjWMhllH,https://api.spotify.com/v1/audio-analysis/2kWBaubfvDNKmrHjWMhllH,473893,5
"Ave Maria, D. 839",Franz Schubert & Renée Fleming & Royal Philharmonic Orchestra,40,0.123,0.138,10,-15.538,1,0.0476,0.994,0.686,0.11,0.0433,73.415,audio_features,02gKGdCyRltEpfwmGauElu,spotify:track:02gKGdCyRltEpfwmGauElu,https://api.spotify.com/v1/tracks/02gKGdCyRltEpfwmGauElu,https://api.spotify.com/v1/audio-analysis/02gKGdCyRltEpfwmGauElu,256573,3
Orfeo Ed Euridice: Dance of the Blessed Spirits (Act II),Christoph Willibald Gluck & Karlheinz Zoeller & Berliner Philharmoniker,41,0.201,0.0659,5,-27.143,1,0.0521,0.972,0.931,0.0551,0.089,91.363,audio_features,6JoMhlsYqtzwBCVZaEdO6j,spotify:track:6JoMhlsYqtzwBCVZaEdO6j,https://api.spotify.com/v1/tracks/6JoMhlsYqtzwBCVZaEdO6j,https://api.spotify.com/v1/audio-analysis/6JoMhlsYqtzwBCVZaEdO6j,409000,4
"Comptine d'un autre été, l'après-midi",Yann Tiersen,74,0.483,0.192,4,-15.378,0,0.0469,0.991,0.908,0.106,0.0542,100.848,audio_features,14rZjW3RioG7WesZhYESso,spotify:track:14rZjW3RioG7WesZhYESso,https://api.spotify.com/v1/tracks/14rZjW3RioG7WesZhYESso,https://api.spotify.com/v1/audio-analysis/14rZjW3RioG7WesZhYESso,140733,4
Appalachian Spring: VII. Doppio movimento,Aaron Copland & Leonard Bernstein & New York Philharmonic,47,0.186,0.124,1,-15.271,1,0.0434,0.978,0.865,0.111,0.248,77.903,audio_features,6vS8JCT9WqTFeAuu8smjRF,spotify:track:6vS8JCT9WqTFeAuu8smjRF,https://api.spotify.com/v1/tracks/6vS8JCT9WqTFeAuu8smjRF,https://api.spotify.com/v1/audio-analysis/6vS8JCT9WqTFeAuu8smjRF,183267,4
Nascence,Austin Wintory,55,0.184,0.109,11,-18.185,0,0.0413,0.935,0.945,0.129,0.0374,105.838,audio_features,1Lw8az0pvHNLIhOT2DWQ9W,spotify:track:1Lw8az0pvHNLIhOT2DWQ9W,https://api.spotify.com/v1/tracks/1Lw8az0pvHNLIhOT2DWQ9W,https://api.spotify.com/v1/audio-analysis/1Lw8az0pvHNLIhOT2DWQ9W,106960,3
Speaking Unto Nations (Beethoven Symphony no 7 - II ),Ludwig van Beethoven & Terry Davies & Members Of The London Symphony Orchestra,40,0.0992,0.0249,4,-20.744,0,0.0427,0.509,0.805,0.0831,0.0364,82.834,audio_features,5THoAOnIv5KNZkmQMpSvmJ,spotify:track:5THoAOnIv5KNZkmQMpSvmJ,https://api.spotify.com/v1/tracks/5THoAOnIv5KNZkmQMpSvmJ,https://api.spotify.com/v1/audio-analysis/5THoAOnIv5KNZkmQMpSvmJ,302987,3
"Symphony No. 3 in F Major, Op. 90: I. Allegro con brio - Un poco sostenuto - Tempo I",Johannes Brahms & Gewandhausorchester & Riccardo Chailly,37,0.156,0.0978,5,-16.326,1,0.0371,0.976,0.893,0.0854,0.0638,179.447,audio_features,17Jz3qHrV3d0aDcK3HWzyp,spotify:track:17Jz3qHrV3d0aDcK3HWzyp,https://api.spotify.com/v1/tracks/17Jz3qHrV3d0aDcK3HWzyp,https://api.spotify.com/v1/audio-analysis/17Jz3qHrV3d0aDcK3HWzyp,703720,3
"Carmen, Act I: No.5 Habanera : L'amour est un oiseau rebelle (Carmen/Cigarières/Jeunes gens/Dragons)",Georges Bizet & Angela Gheorghiu & Michel Plasson,52,0.364,0.0592,2,-21.757,1,0.057,0.978,0,0.0823,0.185,123.789,audio_features,3pzBD8BVdrv7VJ7glRYshl,spotify:track:3pzBD8BVdrv7VJ7glRYshl,https://api.spotify.com/v1/tracks/3pzBD8BVdrv7VJ7glRYshl,https://api.spotify.com/v1/audio-analysis/3pzBD8BVdrv7VJ7glRYshl,275467,4
"4 Impromptus, Op. 90, D.899: No. 4 in A Flat Major: Allegretto",Franz Schubert & Radu Lupu,53,0.343,0.0209,8,-27.015,1,0.0398,0.987,0.922,0.126,0.0393,125.242,audio_features,4acoaqSa5dno7qMFExRG2w,spotify:track:4acoaqSa5dno7qMFExRG2w,https://api.spotify.com/v1/tracks/4acoaqSa5dno7qMFExRG2w,https://api.spotify.com/v1/audio-analysis/4acoaqSa5dno7qMFExRG2w,497773,3
"Tchaikovsky: 1812 Overture in E-Flat Major, Op. 49",Pyotr Ilyich Tchaikovsky & Daniel Barenboim & Chicago Symphony Orchestra,52,0.173,0.182,3,-18.848,1,0.0437,0.886,0.894,0.224,0.0781,70.831,audio_features,6mhQ7eOHaV0ur2ooKTavW1,spotify:track:6mhQ7eOHaV0ur2ooKTavW1,https://api.spotify.com/v1/tracks/6mhQ7eOHaV0ur2ooKTavW1,https://api.spotify.com/v1/audio-analysis/6mhQ7eOHaV0ur2ooKTavW1,905667,4
Parce Mihi Domine,Jan Garbarek & Cristobal de Morales & The Hilliard Ensemble,52,0.193,0.0656,10,-19.239,1,0.0471,0.995,0.829,0.119,0.0359,128.975,audio_features,46tPGzCXCI2oKsemztDA9u,spotify:track:46tPGzCXCI2oKsemztDA9u,https://api.spotify.com/v1/tracks/46tPGzCXCI2oKsemztDA9u,https://api.spotify.com/v1/audio-analysis/46tPGzCXCI2oKsemztDA9u,402493,3
"Organ Sonata No. 4, BWV 528: II. Andante [Adagio] (Transcr. by August Stradal)",Johann Sebastian Bach & Víkingur Ólafsson,54,0.384,0.0414,11,-23.019,0,0.0378,0.992,0.897,0.0684,0.0618,71.224,audio_features,5Pl2CXDkaP6WEnJ0bpKGOm,spotify:track:5Pl2CXDkaP6WEnJ0bpKGOm,https://api.spotify.com/v1/tracks/5Pl2CXDkaP6WEnJ0bpKGOm,https://api.spotify.com/v1/audio-analysis/5Pl2CXDkaP6WEnJ0bpKGOm,326520,4
The Godfather: V. Love Theme,Nino Rota & Riccardo Muti & Milan La Scala Philharmonic Orchestra,51,0.099,0.0567,1,-20.712,1,0.0398,0.96,0.81,0.104,0.0456,82.744,audio_features,3Ii2KG3YLrC0KNbuJKAFj2,spotify:track:3Ii2KG3YLrC0KNbuJKAFj2,https://api.spotify.com/v1/tracks/3Ii2KG3YLrC0KNbuJKAFj2,https://api.spotify.com/v1/audio-analysis/3Ii2KG3YLrC0KNbuJKAFj2,170400,4
"The Hebrides, Op. 26 (Fingal's Cave)",Felix Mendelssohn & Wiener Philharmoniker & Christoph von Dohnányi,43,0.219,0.154,11,-18.17,0,0.0389,0.841,0.855,0.164,0.108,123.625,audio_features,3Hcn3NlLeDU4uQf0qJaaMt,spotify:track:3Hcn3NlLeDU4uQf0qJaaMt,https://api.spotify.com/v1/tracks/3Hcn3NlLeDU4uQf0qJaaMt,https://api.spotify.com/v1/audio-analysis/3Hcn3NlLeDU4uQf0qJaaMt,616187,4
"Symphony No. 3 in C Minor, Op. 78 ""Organ Symphony"": 2b. Maestoso - Più allegro - Molto allegro",Camille Saint-Saëns & Peter Hurford & Orchestre Symphonique de Montréal,43,0.223,0.227,0,-17.695,1,0.0343,0.871,0.891,0.063,0.127,103.618,audio_features,0XSRBlP49MgzBCYtGK2NYE,spotify:track:0XSRBlP49MgzBCYtGK2NYE,https://api.spotify.com/v1/tracks/0XSRBlP49MgzBCYtGK2NYE,https://api.spotify.com/v1/audio-analysis/0XSRBlP49MgzBCYtGK2NYE,469053,4
"Sibelius: Finlandia, Op. 26",Jean Sibelius & Sakari Oramo & City Of Birmingham Symphony Orchestra,44,0.177,0.127,8,-19.167,1,0.0394,0.903,0.901,0.114,0.0612,149.698,audio_features,6HknRM996YMa7VSBFYlnPJ,spotify:track:6HknRM996YMa7VSBFYlnPJ,https://api.spotify.com/v1/tracks/6HknRM996YMa7VSBFYlnPJ,https://api.spotify.com/v1/audio-analysis/6HknRM996YMa7VSBFYlnPJ,485667,4
"Cavatina (From ""The Deer Hunter"")",Stanley Myers & Lars Hannibal,45,0.366,0.0433,4,-30.56,1,0.0416,0.99,0.903,0.085,0.356,88.452,audio_features,7FTzC8srNaQ0fTNOCyPeib,spotify:track:7FTzC8srNaQ0fTNOCyPeib,https://api.spotify.com/v1/tracks/7FTzC8srNaQ0fTNOCyPeib,https://api.spotify.com/v1/audio-analysis/7FTzC8srNaQ0fTNOCyPeib,204007,4
"Rhapsodie Orientale, Op. 29: 1. Andante",Alexander Glazunov & Orchestre Symphonique de Montréal & Charles Dutoit,43,0.0989,0.0176,1,-30.951,1,0.042,0.978,0.651,0.0763,0.0351,89.327,audio_features,3gEyQ5y2NvIaqfTG4VU98n,spotify:track:3gEyQ5y2NvIaqfTG4VU98n,https://api.spotify.com/v1/tracks/3gEyQ5y2NvIaqfTG4VU98n,https://api.spotify.com/v1/audio-analysis/3gEyQ5y2NvIaqfTG4VU98n,272440,3
Pushkin's Garland: Reveille,Georgy Sviridov & Vladimir Minin & Moscow Chamber Choir,40,0.152,0.0104,1,-29.801,1,0.0348,0.981,0.00198,0.12,0.0345,103.39,audio_features,7lCXrO0Axkl0l0TjCOkFLN,spotify:track:7lCXrO0Axkl0l0TjCOkFLN,https://api.spotify.com/v1/tracks/7lCXrO0Axkl0l0TjCOkFLN,https://api.spotify.com/v1/audio-analysis/7lCXrO0Axkl0l0TjCOkFLN,332720,3
"St. Paul's Suite, Op. 29 No. 2, H 118: 3. Intermezzo: Andante con moto",Gustav Holst & Saint Paul Chamber Orchestra & Christopher Hogwood,41,0.183,0.0465,4,-22.96,0,0.0462,0.671,0.795,0.0994,0.151,88.055,audio_features,5jhPy1TXr41vrh6NsUSdCc,spotify:track:5jhPy1TXr41vrh6NsUSdCc,https://api.spotify.com/v1/tracks/5jhPy1TXr41vrh6NsUSdCc,https://api.spotify.com/v1/audio-analysis/5jhPy1TXr41vrh6NsUSdCc,250333,4
Carmina Burana: I. O Fortuna,Carl Orff & London Symphony Chorus & London Symphony Orchestra,47,0.339,0.0937,2,-20.267,1,0.0394,0.931,0.293,0.252,0.458,123.048,audio_features,0qFZYO72iBOhW7X6KbL44Q,spotify:track:0qFZYO72iBOhW7X6KbL44Q,https://api.spotify.com/v1/tracks/0qFZYO72iBOhW7X6KbL44Q,https://api.spotify.com/v1/audio-analysis/0qFZYO72iBOhW7X6KbL44Q,167640,3
"Variations on a Rococo Theme, Op. 33, TH 57: Var: VI. Andante",Pyotr Ilyich Tchaikovsky & Jean-Guihen Queyras & BBC Symphony Orchestra,57,0.119,0.031,2,-31.179,1,0.0483,0.964,0.165,0.111,0.0388,88.858,audio_features,123zFAGx0F5ScgrLrCWGDX,spotify:track:123zFAGx0F5ScgrLrCWGDX,https://api.spotify.com/v1/tracks/123zFAGx0F5ScgrLrCWGDX,https://api.spotify.com/v1/audio-analysis/123zFAGx0F5ScgrLrCWGDX,156573,4
Jazz Suite No. 2: 4. Waltz I,Dmitri Shostakovich & Royal Concertgebouw Orchestra & Riccardo Chailly,44,0.23,0.2,10,-18.457,1,0.0404,0.931,0.934,0.0855,0.185,103.923,audio_features,18ZnvEB9bxLnvSogWRek79,spotify:track:18ZnvEB9bxLnvSogWRek79,https://api.spotify.com/v1/tracks/18ZnvEB9bxLnvSogWRek79,https://api.spotify.com/v1/audio-analysis/18ZnvEB9bxLnvSogWRek79,204373,4
Adagio for Strings and Organ in G Minor,Remo Giazotto & Leon Spierer & David Bell,44,0.125,0.0734,0,-21.889,0,0.0351,0.553,0.875,0.176,0.0347,96.982,audio_features,7BmRd83zm8CHffrAPe2ZR7,spotify:track:7BmRd83zm8CHffrAPe2ZR7,https://api.spotify.com/v1/tracks/7BmRd83zm8CHffrAPe2ZR7,https://api.spotify.com/v1/audio-analysis/7BmRd83zm8CHffrAPe2ZR7,710000,4
"Serse, HWV 40: Ombra mai fù",George Frideric Handel & Malena Ernman,43,0.134,0.177,5,-16.486,1,0.0429,0.547,0.356,0.108,0.0639,86.181,audio_features,3POuw6qjxYxsySeGC3my1c,spotify:track:3POuw6qjxYxsySeGC3my1c,https://api.spotify.com/v1/tracks/3POuw6qjxYxsySeGC3my1c,https://api.spotify.com/v1/audio-analysis/3POuw6qjxYxsySeGC3my1c,176547,3
"Trois chansons, M.69: 2. Trois beaux oiseaux du Paradis",Maurice Ravel & Nicola Jenkin & Susan Gritton,43,0.201,0.0113,8,-37.468,1,0.0447,0.971,0.000853,0.0678,0.0387,128.673,audio_features,3U34uG4BRoMb0lrlrOhtxC,spotify:track:3U34uG4BRoMb0lrlrOhtxC,https://api.spotify.com/v1/tracks/3U34uG4BRoMb0lrlrOhtxC,https://api.spotify.com/v1/audio-analysis/3U34uG4BRoMb0lrlrOhtxC,201000,1
"Trumpet Concerto in D Major, TWV 51:D7: I. Adagio",Georg Philipp Telemann & Niklas Eklund & Drottningholm Baroque Ensemble,42,0.176,0.132,1,-16.932,1,0.0408,0.953,0.586,0.0886,0.0835,74.287,audio_features,7x5ULIYm82gnWvhYCXfzyj,spotify:track:7x5ULIYm82gnWvhYCXfzyj,https://api.spotify.com/v1/tracks/7x5ULIYm82gnWvhYCXfzyj,https://api.spotify.com/v1/audio-analysis/7x5ULIYm82gnWvhYCXfzyj,119627,4
Nimrod (Lux Aeterna),Edward Elgar & Voces8,41,0.0986,0.0949,1,-21.002,1,0.0441,0.993,0.353,0.0847,0.0363,174.628,audio_features,1aJcDNDrKduMegTZzOemVd,spotify:track:1aJcDNDrKduMegTZzOemVd,https://api.spotify.com/v1/tracks/1aJcDNDrKduMegTZzOemVd,https://api.spotify.com/v1/audio-analysis/1aJcDNDrKduMegTZzOemVd,232667,4
Solomon HWV 67 / Act 3: The Arrival Of The Queen Of Sheba,George Frideric Handel & Academy of St. Martin in the Fields & Sir Neville Marriner,47,0.625,0.351,10,-15.884,1,0.0423,0.878,0.938,0.0569,0.794,116.961,audio_features,1bTXAKwE2Hztv13xTAhMQB,spotify:track:1bTXAKwE2Hztv13xTAhMQB,https://api.spotify.com/v1/tracks/1bTXAKwE2Hztv13xTAhMQB,https://api.spotify.com/v1/audio-analysis/1bTXAKwE2Hztv13xTAhMQB,191493,4
"Symphony No. 25 in G Minor, K. 183: I. Allegro con brio",Wolfgang Amadeus Mozart & Academy of St. Martin in the Fields & Sir Neville Marriner,61,0.428,0.237,7,-13.764,0,0.0351,0.987,0.896,0.0849,0.357,79.904,audio_features,64ta7ZvTJeThz7Ns4LmAHS,spotify:track:64ta7ZvTJeThz7Ns4LmAHS,https://api.spotify.com/v1/tracks/64ta7ZvTJeThz7Ns4LmAHS,https://api.spotify.com/v1/audio-analysis/64ta7ZvTJeThz7Ns4LmAHS,460027,4
